ID Registro,ID fuente,LAT,LON,Celda,"Departamento, partido o comuna",Provincia,Espontánea,Recurso 1,Recurso 2,Fuente de variación,Sitioy/o condición,Composición florística,Composición florística simplificada (solo vegetación cultivada),Riqueza especies,PPNA (kg/ha.año),DesvEst interanual (n),DesvEst interanual (kg/ha),DesvEst espacial (kg/ha),Período evaluado (años),Inicio,Final,Cantidad de años evaluados,Edad (años),Fertilización,Tratamiento,Fertilización (N) (kg/ha.año),Fertilización  (P) (kg/ha.año),Fertilización  (S) (kg/ha.año),Fertilización  (K) (kg/ha.año),Pastoreo,Clausura,Riego,Cantidad riego (mm),Precipitación (mm),Precipitación durante el año de medición (mm/estación de crecimiento),Precipitación promedio mencionada en la fuente (mm),Precip. anual promedio según SMN interpolado (mm/año),Precipitación media anual tomada de geoportal IDESA,Taxonomía de suelo,Metodología/Comentarios,REGION,DOMINIO,UNIDAD FITOGEOGRÁFICA,Código de Unidad de Vegetación,Nombre fisionómico de Unidad de Vegetación,Nombre vulgar de Unidad de Vegetación,Excluidos del análisis
4466,10521,-27.65,-58.766667,29049,Departamento Capital,CORRIENTES,Sí,Estepa,Pastizal,Oferta de forraje y corte,EEA Corrientes,"Pastizal dominado por Sorghasturm setosum, Axonopus affinis y familias Cyperaceas y Fabáceas",-,-,7046.55,,,,2016-2019,2016,2019,3,SD,No,Control,0,0,0,0,Sí,Sí,No,-,,,1200,,1340,Argiudol acuico,Oferta de forraje baja 5 kg de materia seca/100 kg de PV animal/día. Cortes a 10 cm del suelo,Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,15,"Mosaico de Bosque de xerofitas, de mesofitas, Sabana y Selva de albardon",Chaco Humedo con Bosques y Canadas,Outlier detectado por MAD
4467,10521,-27.65,-58.766667,29049,Departamento Capital,CORRIENTES,Sí,Estepa,Pastizal,Oferta de forraje y corte,EEA Corrientes,"Pastizal dominado por Sorghasturm setosum, Axonopus affinis y familias Cyperaceas y Fabáceas",-,-,7452.36,,,,2016-2019,2016,2019,3,SD,No,Control,0,0,0,0,Sí,Sí,No,-,,,1200,,1340,Argiudol acuico,Oferta de forraje baja 10 kg de materia seca/100 kg de PV animal/día. Cortes a 10 cm del suelo,Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,15,"Mosaico de Bosque de xerofitas, de mesofitas, Sabana y Selva de albardon",Chaco Humedo con Bosques y Canadas,Outlier detectado por MAD
4634,10552,-36.266667,-58.25,29097,Partido de Pila,BUENOS AIRES,Sí,Estepa,Pastizal,Fertilización y pastoreo,,"Pastizal dominado por Stenotaphrum secundatum, Panicum gouinii, Paspalidium paludivagum, Paspalum dilatatum, Gaudinia fragilis, Lolium multiflorum, Lotus glaber y Mentha pulegium",-,-,3422.1,,,,2016-2018,2016,2018,2,SD,No,Control,0,0,0,0,Sí,Sí,No,-,1000.6,,926,,989,Natracuol típico,Revisar sección Data collection and calculations para verificar que las clausuras se establecen tanto en las potreros bajo pastoreo como en los potreros de clausura. HOJA 3 al final de la primera columna,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,33,Praderas de higrofitas y halofitas,Pampa Deprimida,
4635,10552,-36.266667,-58.25,29097,Partido de Pila,BUENOS AIRES,Sí,Estepa,Pastizal,Fertilización y pastoreo,,"Pastizal dominado por Stenotaphrum secundatum, Panicum gouinii, Paspalidium paludivagum, Paspalum dilatatum, Gaudinia fragilis, Lolium multiflorum, Lotus glaber y Mentha pulegium",-,-,5179.3,,,,2016-2018,2016,2018,2,SD,Sí,Fertilizado,100,100,0,100,Sí,Sí,No,-,1000.6,,926,,989,Natracuol típico,Revisar sección Data collection and calculations para verificar que las clausuras se establecen tanto en las potreros bajo pastoreo como en los potreros de clausura. HOJA 3 al final de la primera columna,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,33,Praderas de higrofitas y halofitas,Pampa Deprimida,
4636,10552,-36.266667,-58.25,29097,Partido de Pila,BUENOS AIRES,Sí,Estepa,Pastizal,Fertilización y pastoreo,,"Pastizal dominado por Stenotaphrum secundatum, Panicum gouinii, Paspalidium paludivagum, Paspalum dilatatum, Gaudinia fragilis, Lolium multiflorum, Lotus glaber y Mentha pulegium",-,-,2663.3,,,,2016-2018,2016,2018,2,SD,No,Control,0,0,0,0,No,Sí,No,-,1000.6,,926,,989,Natracuol típico,Revisar sección Data collection and calculations para verificar que las clausuras se establecen tanto en las potreros bajo pastoreo como en los potreros de clausura. HOJA 3 al final de la primera columna,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,33,Praderas de higrofitas y halofitas,Pampa Deprimida,
4637,10552,-36.266667,-58.25,29097,Partido de Pila,BUENOS AIRES,Sí,Estepa,Pastizal,Fertilización y pastoreo,,"Pastizal dominado por Stenotaphrum secundatum, Panicum gouinii, Paspalidium paludivagum, Paspalum dilatatum, Gaudinia fragilis, Lolium multiflorum, Lotus glaber y Mentha pulegium",-,-,2929.7,,,,2016-2018,2016,2018,2,SD,Sí,Fertilizado,100,100,0,100,No,Sí,No,-,1000.6,,926,,989,Natracuol típico,Revisar sección Data collection and calculations para verificar que las clausuras se establecen tanto en las potreros bajo pastoreo como en los potreros de clausura. HOJA 3 al final de la primera columna,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,33,Praderas de higrofitas y halofitas,Pampa Deprimida,
1231,10158,-32.666667,-61.283333,24241,Departamento Iriondo,SANTA FE,Sí,Estepa,Pastizal,Año,"Estancia ""La Patria""
Media loma baja","Pastizal dominado por Stipa neesiana, Stipa hyalina, Hordeum stenostachys, Lolium multiflorum, Bromus catharthicus (primavera); Paspalum dilatatum (verano); Carex bonariensis, Juncus sp., Cyperus reflexus (otoño); Phyla canescens, Cardus acanthoides, Ambrosia tennifolia (invierno)",-,-,9051,,2158,,2002-2009,2002,2009,8,SD,No,Control,0,0,0,0,No,SD,No,-,872,,987,,962,,"Cortes de biomasa estacionales. Sin rolado
Precip. De Estación Meteor. Zavalla",Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,30,Pseudoestepa mesofitica de Bothriochloa lagurioides y Nassella spp.,Pampa Ondulada,
3035,10323,-37.851339,-58.259668,29106,Partido de Balcarce,BUENOS AIRES,Sí,Estepa,Pastizal,"Posición en el terreno, especies dominantes",loma,"Pastizal dominado por Stipa trichotoma, Botrhiochloa lagurolde, Bromus unioloides",-,-,7450,,,,SD,SD,SD,SD,SD,No,Control,0,0,0,0,No,No,No,-,,,,,953,,"El trabajo no especifica coordenadas geográficas. Dado que se estudian las comunidades de la depresión del Salado, se asumen las coordenadas geográficas de Balcarce.",Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
3036,10323,-37.851339,-58.259668,29106,Partido de Balcarce,BUENOS AIRES,Sí,Estepa,Pastizal,"Posición en el terreno, especies dominantes",media loma,"Pastizal dominado por Stlpa papposa,Sporobolus Indlcus, Paspalum dilatatum",-,-,5500,,,,SD,SD,SD,SD,SD,No,Control,0,0,0,0,No,No,No,-,,,,,953,,"El trabajo no especifica coordenadas geográficas. Dado que se estudian las comunidades de la depresión del Salado, se asumen las coordenadas geográficas de Balcarce.",Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
1047,10125,-28.936944,-58.816111,28684,Departamento Lavalle,CORRIENTES,Sí,Estepa,Pastizal,Sitio,Este de Corrientes,Pastizal en lomadas arenosas dominado por Sorghastrum agrostoides y Andropogon lateralis,-,-,7250,,2450,,SD,SD,SD,15,SD,SD,Control,0,0,0,0,No,Sí,SD,-,,1480,,1262.400146,1349,,Cortes en jaulas de exclusión del pastoreo,Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,17,Sabana de Andropogon lateralis y Paspalum notatum,Pajonales y Palmares de Yatay,Outlier detectado por MAD
1075,10129,-27.433333,-55.883333,34257,Departamento Capital,MISIONES,No,Pastura,Pastura,Grado de sombreamiento,Sur de Misiones – Sin rolado,Pastizal modificado dominado por axonopus compresus a cielo abierto,-,-,2157,,1240,,SD,SD,SD,1,SD,SD,Control,0,0,0,0,No,Sí,No,-,-,2589,1800,1822.080566,1941,,Cortes en jaulas de exclusión ,Neotropical,Amazonico,Provincia Fitogeografica Paranaense,4,Bosque ribereno subtropical,Valle del Parana,
1076,10129,-27.433333,-55.883333,34257,Departamento Capital,MISIONES,No,Pastura,Pastura,Grado de sombreamiento (promedio),Sur de Misiones – Sin rolado,Pastizal modificado dominado por Axonopus compresus bajo árboles,-,-,5990,,2310,,SD,SD,SD,1,SD,SD,Control,0,0,0,0,No,Sí,No,-,-,2589,1800,1822.080566,1941,,"Cortes en jaulas de exclusión 
Ppna promedio 3 niveles de sombreo",Neotropical,Amazonico,Provincia Fitogeografica Paranaense,4,Bosque ribereno subtropical,Valle del Parana,
517,10059,-30.366667,-58.65,29064,Departamento Feliciano,ENTRE RIOS,Sí,Estepa,Pastizal,Fertilización,,"Pastizal natural caracterizado por la presencia de Axonopus affinis, Stipa sp., Pipitochaetium montevidensis, Botriochloa sp. y Paspalum sp.",-,-,3031,,,,2001-2002,2001,2002,1,SD,Sí,Control,0,12,0,0,No,SD,No,-,1792,,1369,,1301,Peluderte argiacuolico,,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,19,Bosque de esclerofitas con Prosopis affinis,Nandubayzal y Selva de Montiel,
518,10059,-30.366667,-58.65,29064,Departamento Feliciano,ENTRE RIOS,Sí,Estepa,Pastizal,Fertilización,,"Pastizal natural caracterizado por la presencia de Axonopus affinis, Stipa sp., Pipitochaetium montevidensis, Botriochloa sp. y Paspalum sp.",-,-,3890,,,,2001-2002,2001,2002,1,SD,Sí,Fertilizado,28,12,0,0,No,SD,No,-,1792,,1369,,1301,Peluderte argiacuolico,,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,19,Bosque de esclerofitas con Prosopis affinis,Nandubayzal y Selva de Montiel,
519,10059,-30.366667,-58.65,29064,Departamento Feliciano,ENTRE RIOS,Sí,Estepa,Pastizal,Fertilización,,"Pastizal natural caracterizado por la presencia de Axonopus affinis, Stipa sp., Pipitochaetium montevidensis, Botriochloa sp. y Paspalum sp.",-,-,4075,,,,2001-2002,2001,2002,1,SD,Sí,Fertilizado,56,12,0,0,No,SD,No,-,1792,,1369,,1301,Peluderte argiacuolico,,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,19,Bosque de esclerofitas con Prosopis affinis,Nandubayzal y Selva de Montiel,
520,10060,-30.366667,-58.65,29064,Departamento Feliciano,ENTRE RIOS,Sí,Estepa,Pastizal,Fertilización,,"Pastizal natural caracterizado por la presencia de Axonopus affinis, Stipa sp., Pipitochaetium montevidensis, Botriochloa sp. y Paspalum sp.",-,-,3607,,,,2001-2002,2001,2002,1,SD,Sí,Fertilizado,28,0,0,0,No,SD,No,-,,,,,1301,Peluderte argiacuolico,,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,19,Bosque de esclerofitas con Prosopis affinis,Nandubayzal y Selva de Montiel,
521,10060,-30.366667,-58.65,29064,Departamento Feliciano,ENTRE RIOS,Sí,Estepa,Pastizal,Fertilización,,"Pastizal natural caracterizado por la presencia de Axonopus affinis, Stipa sp., Pipitochaetium montevidensis, Botriochloa sp. y Paspalum sp.",-,-,3722,,,,2001-2002,2001,2002,1,SD,Sí,Fertilizado,28,12,0,0,No,SD,No,-,,,,,1301,Peluderte argiacuolico,,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,19,Bosque de esclerofitas con Prosopis affinis,Nandubayzal y Selva de Montiel,
522,10060,-30.366667,-58.65,29064,Departamento Feliciano,ENTRE RIOS,Sí,Estepa,Pastizal,Fertilización,,"Pastizal natural caracterizado por la presencia de Axonopus affinis, Stipa sp., Pipitochaetium montevidensis, Botriochloa sp. y Paspalum sp.",-,-,3667,,,,2001-2002,2001,2002,1,SD,Sí,Fertilizado,28,24,0,0,No,SD,No,-,,,,,1301,Peluderte argiacuolico,,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,19,Bosque de esclerofitas con Prosopis affinis,Nandubayzal y Selva de Montiel,
1088,10132,-35.212778,-66.060278,16071,Departamento Gobernador Dupuy,SAN LUIS,Sí,Estepa,Pastizal,Condición/sitio,Ea. Dos Hermanos - Regular,Pastizal pampeano - intermedano pajonal de Elyonurus,-,-,950,,,,SD,SD,SD,4,SD,SD,Control,0,0,0,0,No,SD,SD,-,,667,,454.665253,537,,Doble muestreo: corte y estimación visual El trabajo no especifica coordenadas geográficas. Se asumieron coordenadas geográficas aproximadas a partir de imágenes georreferenciadas,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
1089,10132,-35.212778,-66.060278,16071,Departamento Gobernador Dupuy,SAN LUIS,Sí,Estepa,Pastizal,Condición/sitio,Ea. Dos Hermanos - Regular,Pastizal pampeano - medano pajonal de Elyonurus,-,-,910,,,,SD,SD,SD,4,SD,SD,Control,0,0,0,0,No,SD,SD,-,,667,,454.665253,537,,Doble muestreo: corte y estimación visual El trabajo no especifica coordenadas geográficas. Se asumieron coordenadas geográficas aproximadas a partir de imágenes georreferenciadas,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
1092,10132,-34.200278,-65.528889,16809,Departamento General Pedernera,SAN LUIS,Sí,Estepa,Pastizal,Condición/sitio,Ea. Los Cisnes - Buena,Pastizal pampeano - pajonal de Elyonurus,-,-,1021,,555,,SD,SD,SD,4,SD,SD,Control,0,0,0,0,No,SD,SD,-,,,,610.509949,615,,Un corte por año al finalizar la estación de crecimiento. El trabajo no especifica coordenadas geográficas. Se asumieron coordenadas geográficas aproximadas a partir de imágenes georreferenciadas,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
1093,10132,-34.200278,-65.528889,16809,Departamento General Pedernera,SAN LUIS,Sí,Estepa,Pastizal,Condición/sitio,Ea. Los Cisnes - Regular,Pastizal pampeano - pajonal de Elyonurus,-,-,218,,75,,SD,SD,SD,2,SD,SD,Control,0,0,0,0,No,SD,SD,-,,,,610.509949,615,,Un corte por año al finalizar la estación de crecimiento. El trabajo no especifica coordenadas geográficas. Se asumieron coordenadas geográficas aproximadas a partir de imágenes georreferenciadas,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
1087,10132,-33.640556,-66.1425,15690,Departamento General Pedernera,SAN LUIS,Sí,Estepa,Pastizal,Condición/sitio,Ea. Don Manuel - Excelente,Pastizal pampeano - sorgastral,-,-,1344,,576,,SD,SD,SD,9,SD,SD,Control,0,0,0,0,No,SD,SD,-,,,,639.714233,586,,Un corte por año al finalizar la estación de crecimiento. El trabajo no especifica coordenadas geográficas. Se asumieron coordenadas geográficas aproximadas a partir de imágenes georreferenciadas,Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,7,Bosque de xerofitas con Schinopsis marginata,Chaco Serrano,
1090,10132,-34.024167,-65.456667,16808,Departamento General Pedernera,SAN LUIS,Sí,Estepa,Pastizal,Condición/sitio,Ea. Las Vacas - Regular,"Pastizal pampeano, pajonal de Elyonurus",-,-,657,,363,,SD,SD,SD,7,SD,SD,Control,0,0,0,0,No,SD,SD,-,,,,648.236816,636,,Un corte por año al finalizar la estación de crecimiento. El trabajo no especifica coordenadas geográficas. Se asumieron coordenadas geográficas aproximadas a partir de imágenes georreferenciadas,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
1091,10132,-34.024167,-65.456667,16808,Departamento General Pedernera,SAN LUIS,Sí,Estepa,Pastizal,Condición/sitio,Ea. Las Vacas - Regular,"Pastizal pampeano, pajonal de Elyonurus",-,-,184,,57,,SD,SD,SD,5,SD,SD,Control,0,0,0,0,No,SD,SD,-,,,,648.236816,636,,Un corte por año al finalizar la estación de crecimiento. El trabajo no especifica coordenadas geográficas. Se asumieron coordenadas geográficas aproximadas a partir de imágenes georreferenciadas,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
1253,10164,-35.645,-66.785667,14586,Departamento General Alvear,MENDOZA,Sí,Estepa,Pastizal,Herramienta de recuperación,Cochico - post fuego- regular,Pastizal psamofito con dominancia de Eleonurus muticus,-,-,2600,,317.2,,SD,SD,SD,2,SD,SD,Control,0,0,0,0,No,SD,SD,-,,450,,403.20459,403,,Cortes de biomasa de gramineas ,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
1254,10164,-35.626667,-66.835,14586,Departamento General Alvear,MENDOZA,Sí,Estepa,Pastizal,Herramienta de recuperación,Cochico - Regular (-),Pastizal psamofito con dominancia de Eleonurus muticus,-,-,1550,,253.7,,SD,SD,SD,2,SD,SD,Control,0,0,0,0,No,SD,SD,-,,450,,396.800934,400,,Cortes de biomasa de gramineas ,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
1255,10164,-35.641667,-66.81,14586,Departamento General Alvear,MENDOZA,Sí,Estepa,Pastizal,Herramienta de recuperación,Cochico - siemba lloron,Pastizal psamofito con dominancia de Eleonurus muticus,-,-,4570,,427.5,,SD,SD,SD,2,SD,SD,Control,0,0,0,0,No,SD,No,-,,450,,403.20459,402,,Cortes de biomasa de gramineas,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
1292,10176,-33.08333333,-69.28333333,10108,Departamento Luján de Cuyo,MENDOZA,Sí,Estepa,Pastizal,Sitio: posición en la ladera (promedio),Las Aguaditas,Pastizales de Stipa spp. en pampa de altura (2.200-2.500 m s.m.),-,-,225.25,,,70.02,SD,SD,SD,SD,SD,SD,Control,0,0,0,0,No,SD,SD,-,,,,294.884857,201,,"Sumatoria de todos los cortes anuales, promedio espacial de tres sitios con distinta posición en la ladera",Neotropical,Andino Patagonico,Provincia Fitogeografica Altoandina,36,Estepa baja de Senecio algens y Oxalis compacta,Provincia Altoandina,
1084,10131,-32.7973416,-65.91919599,16058,Departamento Libertador General San Martín,SAN LUIS,Sí,Estepa,Pastizal,Sitio,Bosque de quebracho y algarrobo,Pastizales y bosques serranos,-,-,550,,,180,SD,SD,SD,SD,SD,SD,Control,0,0,0,0,No,SD,SD,-,,,,503.379456,605,,"150 observaciones distribuídas por la prov. San Luis.
El trabajo no especifica coordenadas geográficas. Se asumen coordenadas aproximadas",Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,7,Bosque de xerofitas con Schinopsis marginata,Chaco Serrano,
2954,10295,-29,-58,30173,Departamento Mercedes,CORRIENTES,Sí,Estepa,Pastizal,Comunidad de pastizal,EEA Mercedes,Pastos cortos,-,-,6299,,,,SD,SD,SD,SD,SD,No,Control,0,0,0,0,SD,Sí,No,-,,,,,1434,,Doce cortes en total,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,19,Bosque de esclerofitas con Prosopis affinis,Nandubayzal y Selva de Montiel,
2956,10295,-29.792646,-58.062091,30177,Departamento Curuzú Cuatiá,CORRIENTES,Sí,Estepa,Pastizal,Comunidad de pastizal,,Pastos cortos,-,-,4210,,,,SD,SD,SD,SD,SD,No,Control,0,0,0,0,SD,Sí,No,-,,,,,1375,,Doce cortes en total,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,19,Bosque de esclerofitas con Prosopis affinis,Nandubayzal y Selva de Montiel,
2958,10295,-30.088679,-58.757415,28691,Departamento Sauce,CORRIENTES,Sí,Estepa,Pastizal,Comunidad de pastizal,,Pastos cortos,-,-,6340,,,,SD,SD,SD,SD,SD,No,Control,0,0,0,0,SD,Sí,No,-,,,,,1304,,Doce cortes en total,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,19,Bosque de esclerofitas con Prosopis affinis,Nandubayzal y Selva de Montiel,
2963,10295,-29,-58,30173,Departamento Mercedes,CORRIENTES,Sí,Estepa,Pastizal,Comunidad de pastizal,EEA Mercedes,Pastos cortos ferilizado con N,-,-,10230,,,,SD,SD,SD,SD,SD,Sí,SD,SD,SD,0,0,SD,Sí,No,-,,,,,1434,,Doce cortes en total,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,19,Bosque de esclerofitas con Prosopis affinis,Nandubayzal y Selva de Montiel,Dosis de fertilización desconocida
2962,10295,-29,-58,30173,Departamento Mercedes,CORRIENTES,Sí,Estepa,Pastizal,Comunidad de pastizal,EEA Mercedes,Pastos cortos ferilizado con P,-,-,7696,,,,SD,SD,SD,SD,SD,Sí,SD,0,SD,0,0,SD,Sí,No,-,,,,,1434,,Doce cortes en total,Neotropical,Chaqueno,Provincia Fitogeografica del Espinal,19,Bosque de esclerofitas con Prosopis affinis,Nandubayzal y Selva de Montiel,Dosis de fertilización desconocida
1294,10177,-37.339883,-61.503572,23523,Partido de General La Madrid,BUENOS AIRES,No,Pastura,Pastura,"Sitio, especie",Sudoeste Lamadrid   La Carola 20 alto,Pastura,Pastura,Monofítica,12218,,,,2000-2001,2000,2001,1,SD,SD,Control,0,0,0,0,No,SD,No,-,,,,851.474365,888,,Loma. Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,33,Praderas de higrofitas y halofitas,Pampa Deprimida,
1296,10177,-37.002894,-61.574114,23521,Partido de General La Madrid,BUENOS AIRES,No,Pastura,Pastura,"Sitio, especie",Sudoeste Lamadrid Juan Angel Arduini  El Porvenir 31 alto,Pastura,Pastura,Monofítica,8336,,,,2000-2001,2000,2001,1,SD,SD,Control,0,0,0,0,No,Sí,No,-,,,,866.753174,903,,Loma. Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
1302,10177,-37.578783,-62.611017,21664,Partido de Saavedra,BUENOS AIRES,No,Pastura,Pastura,"Sitio, especie",Sudoeste Suarez   Baigorri 11 a,Pastura,Pastura,Monofítica,9137,,,,1997-1998,1997,1998,1,2,SD,Control,0,0,0,0,No,Sí,No,-,,,,754.129761,799,,Loma. Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
1305,10177,-37.626781,-62.585717,21664,Partido de Saavedra,BUENOS AIRES,No,Pastura,Pastura,"Sitio, especie",Sudoeste Suarez   Greciette 6,Pastura,Pastura,Monofítica,6781,,,,1997-1998,1997,1998,1,3,No,Control,0,0,0,0,No,Sí,No,-,,,,754.129761,798,,Loma. Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
1306,10177,-37.609164,-62.578831,21664,Partido de Saavedra,BUENOS AIRES,No,Pastura,Pastura,"Sitio, especie",Sudoeste Suarez   Greciette 22 c,Pastura,Pastura,Monofítica,8571,,,,1997-1998,1997,1998,1,2,No,Control,0,0,0,0,No,Sí,No,-,,,,754.129761,799,,Loma. Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
1307,10177,-37.8417,-62.517128,22038,Partido de Saavedra,BUENOS AIRES,No,Pastura,Pastura,"Sitio, especie",Sudoeste Suarez   La Alcancia 10,Pastura,Pastura,Monofítica,10251,,,,1997-1998,1997,1998,1,2,SD,Control,0,0,0,0,No,Sí,No,-,,,,784.975403,786,,Loma. Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
1315,10177,-37.884917,-62.208606,22410,Partido de Saavedra,BUENOS AIRES,No,Pastura,Pastura,"Sitio, especie",Sudoeste Suarez   Pino Grande 10 a,Pastura,Pastura,Monofítica,7984,,,,1997-1998,1997,1998,1,2,SD,Control,0,0,0,0,No,Sí,No,-,,,,853.848145,811,,Loma. Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
1319,10177,-37.022917,-61.566246,23521,Partido de General La Madrid,BUENOS AIRES,No,Pastura,Pastura,"Sitio, especie",Sudoeste Lamadrid Los Silos 25 loma,Pastura,Pastura,Monofítica,8645,,,,2000-2001,2000,2001,1,SD,SD,Control,0,0,0,0,No,SD,SD,-,,,,,902,,loma,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
1321,10177,-37.671017,-62.171931,22409,Partido de Saavedra,BUENOS AIRES,No,Pastura,Pastura,"Sitio, especie",Sudoeste Suarez La Celina 5a,Pastura,Pastura,Monofítica,17693,,,,1997-1998,1997,1998,1,SD,No,Control,0,0,0,0,No,Sí,No,-,,,,,835,,Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
1322,10178,-36.007417,-62.840128,21283,Partido de Trenque Lauquen,BUENOS AIRES,No,Pastura,Pastura,Fertilización,Oeste arenoso Trenque Lauquen 2   La Magdalena Lote 5,Pastura,Pastura,Monofítica,11234,,2694.015776,,2003-2006,2003,2006,3,SD,Sí,Control,0,0,0,0,No,SD,No,-,,,,834.117065,962,,Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
1323,10178,-36.007417,-62.840128,21283,Partido de Trenque Lauquen,BUENOS AIRES,No,Pastura,Pastura,Fertilización,Oeste arenoso Trenque Lauquen 2   La Magdalena Lote 5,Pastura,Pastura,Monofítica,13118,,1694.979646,,SD,SD,SD,1,SD,Sí,Control,0,0,0,0,No,SD,No,-,,,,834.117065,962,,Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
1324,10178,-36.471506,-62.610828,21658,Partido de Trenque Lauquen,BUENOS AIRES,No,Pastura,Pastura,"Sitio, especie",Oeste arenoso Trenque Lauquen 2 Juan Angel Arduini  Auca Loo 9,Pastura,Pastura,Monofítica,8610.33,,2348.184902,,2003-2006,2003,2006,3,SD,SD,Control,0,0,0,0,No,SD,No,-,,,,838.283081,942,,Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
1325,10178,-36.132697,-62.636464,21656,Partido de Trenque Lauquen,BUENOS AIRES,No,Pastura,Pastura,Fertilización,Oeste arenoso Trenque Lauquen 2 Juan Angel Arduini  Bonanza 2,Pastura,Pastura,Monofítica,10497.5,,1571.898375,,2004-2006,2004,2006,2,SD,Sí,Control,0,0,0,0,No,SD,No,-,,,,865.229004,969,,Sin rolado,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
